"","id_policy","id_client","premium","claim_amount"
"44538","A00040773-V01","A00040773",106.351964656566,0
"44546","A00040779-V01","A00040779",18.3267644428388,0
"44547","A00040779-V02","A00040779",117.690872870658,1096.21
"44549","A00040781-V01","A00040781",52.2156447417833,0
"44565","A00040796-V01","A00040796",100.523478468966,0
"44575","A00040806-V01","A00040806",94.5053777500099,0
"44584","A00040815-V01","A00040815",77.5621279315587,0
"44585","A00040816-V01","A00040816",59.5104798890195,0
"44596","A00040826-V01","A00040826",37.4313290522885,0
"44618","A00040845-V01","A00040845",36.9598635713229,0
"44628","A00040854-V01","A00040854",145.107780203257,1016.43
"44629","A00040855-V01","A00040855",33.4684002008309,0
"44633","A00040859-V01","A00040859",21.9583639906507,0
"44640","A00040866-V01","A00040866",65.1020761322332,0
"44645","A00040870-V01","A00040870",124.589244453868,0
"44646","A00040870-V02","A00040870",136.978070706319,0
"44695","A00040914-V01","A00040914",102.752433942139,0
"44703","A00040921-V01","A00040921",23.3811391591349,0
"44706","A00040924-V01","A00040924",67.8717333610632,0
"44710","A00040927-V01","A00040927",141.873413580824,523.52
"44738","A00040953-V01","A00040953",110.688192188333,0
"44744","A00040959-V01","A00040959",144.773051294664,0
"44771","A00040985-V01","A00040985",204.026519268662,1101.43
"44772","A00040985-V02","A00040985",186.95040068161,0
"44782","A00040995-V01","A00040995",123.511922780145,0
"44804","A00041014-V01","A00041014",117.963215858341,0
"44811","A00041021-V01","A00041021",129.372138980707,0
"44812","A00041022-V01","A00041022",23.6160066692405,0
"44826","A00041034-V01","A00041034",23.1008093607962,0
"44834","A00041041-V01","A00041041",54.3760035544694,0
"44835","A00041042-V01","A00041042",118.089164699823,0
"44853","A00041059-V01","A00041059",56.6160258041308,0
"44854","A00041060-V01","A00041060",175.155730074466,0
"44862","A00041067-V01","A00041067",88.1786505136769,0
"44877","A00041080-V01","A00041080",115.92945633602,0
"44905","A00041105-V01","A00041105",30.2066454860054,0
"44921","A00041119-V01","A00041119",74.7544165130388,0
"44942","A00041138-V01","A00041138",68.0663935001236,0
"44945","A00041141-V01","A00041141",64.959372371519,0
"44946","A00041142-V01","A00041142",122.172015377703,0
"44951","A00041146-V01","A00041146",127.231925328487,0
"44969","A00041162-V01","A00041162",97.8214149900712,0
"45030","A00041216-V01","A00041216",97.2314309559296,0
"45031","A00041217-V01","A00041217",25.3819628359983,0
"45032","A00041217-V02","A00041217",15.554232159918,0
"45037","A00041222-V01","A00041222",96.3496655722303,0
"45039","A00041224-V01","A00041224",39.3826655552249,93.77
"45047","A00041232-V01","A00041232",22.4431750937682,0
"45048","A00041232-V02","A00041232",140.764813539857,0
"45051","A00041235-V01","A00041235",124.690012303862,1742.13
"45055","A00041239-V01","A00041239",30.2483240243254,0
"45066","A00041249-V01","A00041249",158.83683276955,0
"45075","A00041258-V01","A00041258",112.03908904284,572.38
"45076","A00041259-V01","A00041259",43.5545513508855,0
"45091","A00041273-V01","A00041273",96.804068753212,0
"45095","A00041277-V01","A00041277",34.7505289309024,0
"45105","A00041284-V01","A00041284",168.511654385523,0
"45106","A00041284-V02","A00041284",139.744144737757,0
"45116","A00041293-V01","A00041293",63.1325408931679,0
"45130","A00041306-V01","A00041306",8.23186887021365,0
"45139","A00041315-V01","A00041315",58.8557714966082,0
"45147","A00041321-V01","A00041321",118.978592723677,0
"45151","A00041325-V01","A00041325",154.195273190291,0
"45162","A00041335-V01","A00041335",71.5022206846639,0
"45169","A00041342-V01","A00041342",121.96811363171,0
"45202","A00041373-V01","A00041373",130.263063628043,0
"45205","A00041376-V01","A00041376",50.4642387195823,0
"45215","A00041385-V01","A00041385",144.404373577688,0
"45228","A00041397-V01","A00041397",75.5727816949733,0
"45242","A00041410-V01","A00041410",35.5128282814696,0
"45251","A00041417-V01","A00041417",64.6792630087943,0
"45252","A00041418-V01","A00041418",124.210115341232,0
"45260","A00041426-V01","A00041426",155.469604949415,0
"45261","A00041426-V02","A00041426",110.157084674789,0
"45264","A00041428-V01","A00041428",16.2163751797484,0
"45269","A00041433-V01","A00041433",55.7793434529622,0
"45274","A00041438-V01","A00041438",95.2969296095906,0
"45277","A00041441-V01","A00041441",68.7863029900635,0
"45307","A00041469-V01","A00041469",115.92945633602,0
"45316","A00041478-V01","A00041478",49.3539267204043,0
"45330","A00041492-V01","A00041492",29.7015939937898,0
"45331","A00041492-V02","A00041492",148.849725439727,0
"45334","A00041495-V01","A00041495",99.4840565949539,1096.21
"45338","A00041499-V01","A00041499",28.3835313091569,0
"45345","A00041506-V01","A00041506",80.565510172052,0
"45347","A00041508-V01","A00041508",152.545193641118,0
"45348","A00041509-V01","A00041509",111.76351354854,555.56
"45354","A00041515-V01","A00041515",35.7911164320678,0
"45355","A00041516-V01","A00041516",131.424593368885,0
"45372","A00041533-V01","A00041533",24.932458046905,1049.66
"45373","A00041533-V02","A00041533",28.1030993628931,0
"45383","A00041541-V01","A00041541",47.9846468947585,0
"45392","A00041550-V01","A00041550",122.669701941874,0
"45396","A00041554-V01","A00041554",88.4210418551461,0
"45398","A00041556-V01","A00041556",70.3785593652133,56.19
"45405","A00041563-V01","A00041563",26.0369770661407,0
"45430","A00041584-V01","A00041584",73.9960821451741,0
"45431","A00041585-V01","A00041585",141.992922571807,0
"45442","A00041596-V01","A00041596",131.156588534485,0
"45450","A00041604-V01","A00041604",147.945538789214,668.56
"45454","A00041607-V01","A00041607",174.47794748223,0
"45468","A00041619-V01","A00041619",45.9148924408141,0
"45474","A00041624-V01","A00041624",26.130490722334,0
"45483","A00041633-V01","A00041633",52.4873256047454,0
"45495","A00041643-V01","A00041643",111.396722124689,0
"45496","A00041643-V02","A00041643",73.7619710189124,0
"45501","A00041647-V01","A00041647",24.8605525548748,0
"45502","A00041648-V01","A00041648",70.324247987952,0
"45520","A00041663-V01","A00041663",95.837880349129,0
"45540","A00041683-V01","A00041683",121.963958456919,0
"45542","A00041685-V01","A00041685",33.1457224651731,0
"45559","A00041701-V01","A00041701",115.526953504999,0
"45578","A00041717-V01","A00041717",47.5102275367655,0
"45579","A00041718-V01","A00041718",60.1581425128165,0
"45580","A00041719-V01","A00041719",71.3528187472822,0
"45584","A00041723-V01","A00041723",83.16627514785,0
"45597","A00041734-V01","A00041734",74.3421212063846,0
"45600","A00041737-V01","A00041737",57.1420371329741,0
"45632","A00041765-V01","A00041765",59.7453749380407,0
"45636","A00041769-V01","A00041769",32.1483319074351,0
"45658","A00041789-V01","A00041789",89.9667871237818,0
"45663","A00041794-V01","A00041794",66.0780557227699,0
"45666","A00041797-V01","A00041797",23.1078796130683,0
"45669","A00041800-V01","A00041800",79.1475415695057,0
"45670","A00041800-V02","A00041800",17.4279928507878,0
"45677","A00041807-V01","A00041807",16.4113716431788,0
"45691","A00041819-V01","A00041819",24.5424668378694,0
"45711","A00041839-V01","A00041839",35.787001959236,0
"45714","A00041842-V01","A00041842",142.374400293943,0
"45717","A00041845-V01","A00041845",94.4991445379587,1044.48
"45727","A00041853-V01","A00041853",37.1953275679731,0
"45731","A00041857-V01","A00041857",111.256441997658,0
"45734","A00041860-V01","A00041860",46.4024836181075,0
"45739","A00041865-V01","A00041865",140.825449174939,0
"45752","A00041878-V01","A00041878",156.922104108117,0
"45757","A00041882-V01","A00041882",20.5231425013687,0
"45769","A00041894-V01","A00041894",65.9601993352033,0
"45770","A00041895-V01","A00041895",117.019799074704,592.47
"45793","A00041916-V01","A00041916",105.056583278576,0
"45810","A00041932-V01","A00041932",151.272930545525,0
"45814","A00041936-V01","A00041936",60.367641295513,0
"45815","A00041937-V01","A00041937",174.472597128754,0
"45829","A00041951-V01","A00041951",134.73263944134,1109.21
"45839","A00041961-V01","A00041961",36.9911089783485,0
"45842","A00041964-V01","A00041964",125.321173508707,690.95
"45855","A00041977-V01","A00041977",55.6384509250597,0
"45882","A00042001-V01","A00042001",59.7127687891788,0
"45887","A00042006-V01","A00042006",34.1404654754012,0
"45913","A00042029-V01","A00042029",22.7610631823061,0
"45940","A00042054-V01","A00042054",96.2901474273363,0
"45941","A00042055-V01","A00042055",103.79219080841,0
"45943","A00042057-V01","A00042057",35.4095926634181,0
"45951","A00042065-V01","A00042065",40.7398446789758,0
"45957","A00042070-V01","A00042070",88.967942947187,0
"45966","A00042078-V01","A00042078",124.64586546105,0
"45972","A00042082-V01","A00042082",77.5572352422407,0
"45973","A00042083-V01","A00042083",71.0656816322268,0
"45986","A00042096-V01","A00042096",181.72292660402,0
"45996","A00042106-V01","A00042106",42.2467571235312,0
"45998","A00042108-V01","A00042108",113.278415469288,0
"46001","A00042110-V01","A00042110",157.76439007592,0
"46003","A00042112-V01","A00042112",141.200609162866,0
"46012","A00042121-V01","A00042121",143.65317896228,275.64
"46013","A00042121-V02","A00042121",65.0290098898151,784.42
"46023","A00042131-V01","A00042131",144.252047367905,0
"46034","A00042142-V01","A00042142",113.161528845235,0
"46036","A00042144-V01","A00042144",132.273278056962,0
"46042","A00042149-V01","A00042149",113.692523598918,0
"46044","A00042151-V01","A00042151",133.046841890357,0
"46059","A00042166-V01","A00042166",116.993187161143,0
"46061","A00042168-V01","A00042168",30.172296620569,0
"46065","A00042172-V01","A00042172",105.387819993168,0
"46067","A00042174-V01","A00042174",48.9497982712248,0
"46073","A00042180-V01","A00042180",42.2097816609015,0
"46083","A00042189-V01","A00042189",26.228249083389,0
"46086","A00042192-V01","A00042192",11.7365858222058,0
"46098","A00042204-V01","A00042204",89.5311852145555,0
"46108","A00042214-V01","A00042214",36.1283658422512,0
"46112","A00042218-V01","A00042218",84.93028926503,0
"46115","A00042221-V01","A00042221",109.465186968227,-310.42
"46119","A00042224-V01","A00042224",125.187587827266,0
"46121","A00042226-V01","A00042226",96.3932505593913,0
"46158","A00042258-V01","A00042258",68.0503207121161,0
"46176","A00042274-V01","A00042274",74.3287745868862,0
"46201","A00042294-V01","A00042294",134.675036135738,0
"46207","A00042300-V01","A00042300",115.33924120008,0
"46211","A00042303-V01","A00042303",44.7073316186311,0
"46212","A00042303-V02","A00042303",73.7758794298852,0
"46232","A00042321-V01","A00042321",20.1513566363732,0
"46233","A00042322-V01","A00042322",38.071785247501,0
"46248","A00042335-V01","A00042335",8.16193452567881,0
"46267","A00042352-V01","A00042352",93.1444811710724,0
"46278","A00042362-V01","A00042362",33.1990027003537,0
"46280","A00042364-V01","A00042364",27.3893185883531,0
"46295","A00042377-V01","A00042377",190.436650484366,0
"46303","A00042383-V01","A00042383",32.8897525386664,-224.4
"46312","A00042392-V01","A00042392",48.5997701764592,0
"46313","A00042393-V01","A00042393",73.1639053350114,0
"46329","A00042408-V01","A00042408",113.482923699159,0
"46338","A00042416-V01","A00042416",88.7288624335824,0
"46340","A00042418-V01","A00042418",31.5811886556433,0
"46346","A00042424-V01","A00042424",85.57185891786,0
"46358","A00042434-V01","A00042434",130.577976919116,0
"46375","A00042451-V01","A00042451",127.084434376654,0
"46376","A00042452-V01","A00042452",89.3336128680992,0
"46384","A00042460-V01","A00042460",90.152886561825,0
"46389","A00042465-V01","A00042465",16.2216852210282,0
"46397","A00042472-V01","A00042472",58.0463727148032,0
"46412","A00042486-V01","A00042486",102.185598499474,0
"46414","A00042488-V01","A00042488",43.5368652552901,0
"46417","A00042491-V01","A00042491",140.929771493668,0
"46433","A00042504-V01","A00042504",163.095311161304,0
"46440","A00042511-V01","A00042511",29.4046624667713,0
"46441","A00042511-V02","A00042511",120.111017943142,0
"46446","A00042515-V01","A00042515",85.9115141267981,0
"46457","A00042525-V01","A00042525",29.4463510743989,0
"46459","A00042527-V01","A00042527",63.2025135880213,0
"46471","A00042537-V01","A00042537",150.72018011302,0
"46478","A00042544-V01","A00042544",38.9639461713817,0
"46505","A00042568-V01","A00042568",84.2103291504367,320.54
"46506","A00042568-V02","A00042568",108.62432908476,0
"46512","A00042574-V01","A00042574",65.496804461544,0
"46513","A00042575-V01","A00042575",34.4100776650079,0
"46514","A00042576-V01","A00042576",25.6678555447984,0
"46517","A00042579-V01","A00042579",92.521543250869,0
"46519","A00042581-V01","A00042581",24.4627393951953,0
"46536","A00042596-V01","A00042596",9.62392364000699,0
"46541","A00042600-V01","A00042600",133.566216892181,0
"46548","A00042607-V01","A00042607",28.6154221158599,0
"46549","A00042608-V01","A00042608",12.4174830923687,0
"46550","A00042609-V01","A00042609",25.8000501812612,0
"46574","A00042629-V01","A00042629",149.414515001215,0
"46586","A00042641-V01","A00042641",26.0327839316594,0
"46611","A00042664-V01","A00042664",35.457214693773,0
"46612","A00042664-V02","A00042664",112.706654840829,0
"46615","A00042667-V01","A00042667",120.193519020597,0
"46628","A00042679-V01","A00042679",133.646262459316,124.26
"46649","A00042697-V01","A00042697",30.3134692106247,0
"46650","A00042698-V01","A00042698",40.8778041234857,0
"46670","A00042715-V01","A00042715",116.938317365456,3232.87
"46671","A00042715-V02","A00042715",75.8450354030296,635.93
"46675","A00042718-V01","A00042718",27.1115612179612,0
"46678","A00042721-V01","A00042721",126.243218934686,0
"46709","A00042751-V01","A00042751",111.42761109454,1007.37
"46712","A00042753-V01","A00042753",147.821423790567,0
"46714","A00042755-V01","A00042755",126.358291083011,0
"46715","A00042755-V02","A00042755",108.620681988229,0
"46716","A00042756-V01","A00042756",158.59390476679,0
"46718","A00042758-V01","A00042758",22.405504437783,0
"46725","A00042764-V01","A00042764",83.8796801549286,0
"46734","A00042773-V01","A00042773",232.818315314413,0
"46735","A00042773-V02","A00042773",97.1630273339265,1182.81
"46738","A00042776-V01","A00042776",89.8576212131577,0
"46739","A00042777-V01","A00042777",25.684334833381,0
"46758","A00042795-V01","A00042795",39.943299936326,0
"46776","A00042813-V01","A00042813",91.2849032472732,0
"46781","A00042817-V01","A00042817",73.97097608236,0
"46793","A00042827-V01","A00042827",25.6440821523729,0
"46794","A00042827-V02","A00042827",111.114844081235,0
"46795","A00042828-V01","A00042828",75.7807403261721,0
"46827","A00042859-V01","A00042859",71.0755953212903,0
"46834","A00042866-V01","A00042866",196.227445333243,0
"46839","A00042871-V01","A00042871",57.1160106970221,0
"46844","A00042876-V01","A00042876",169.647150677093,0
"46854","A00042885-V01","A00042885",25.3234135064583,0
"46864","A00042895-V01","A00042895",48.0417449197401,0
"46868","A00042899-V01","A00042899",49.3916756935514,0
"46873","A00042904-V01","A00042904",38.9823572107413,0
"46877","A00042908-V01","A00042908",18.3150058342551,0
"46896","A00042924-V01","A00042924",69.192579047722,0
"46897","A00042925-V01","A00042925",42.7696792703209,0
"46901","A00042929-V01","A00042929",25.29679952131,0
"46919","A00042945-V01","A00042945",65.7083765304689,0
"46939","A00042964-V01","A00042964",19.3530875969592,0
"46951","A00042975-V01","A00042975",308.379731268395,1236
"46957","A00042981-V01","A00042981",45.2499468509929,0
"46958","A00042981-V02","A00042981",32.0914285293379,0
"46965","A00042987-V01","A00042987",49.6927913326091,0
"46969","A00042990-V01","A00042990",171.760383453326,0
"46971","A00042992-V01","A00042992",87.6087784642146,619.92
"46974","A00042995-V01","A00042995",20.9630367776599,0
"46992","A00043012-V01","A00043012",32.1686370876916,0
"47003","A00043022-V01","A00043022",68.8493828588444,0
"47012","A00043028-V01","A00043028",82.5451682476322,0
"47013","A00043029-V01","A00043029",163.165763799101,0
"47023","A00043038-V01","A00043038",23.2858757909672,0
"47060","A00043074-V01","A00043074",81.3483205852908,0
"47064","A00043078-V01","A00043078",35.0074090458495,0
"47067","A00043081-V01","A00043081",61.4980170192594,0
"47075","A00043089-V01","A00043089",140.866032241786,0
"47077","A00043091-V01","A00043091",25.0280277599562,0
"47078","A00043091-V02","A00043091",30.531775977247,0
"47089","A00043101-V01","A00043101",107.946985990197,0
"47093","A00043105-V01","A00043105",29.1808216994703,0
"47095","A00043107-V01","A00043107",47.3034848622875,2004.05
"47096","A00043108-V01","A00043108",43.3531664425897,0
"47097","A00043109-V01","A00043109",148.008725055244,0
"47099","A00043111-V01","A00043111",155.469604949415,0
"47117","A00043129-V01","A00043129",158.020243381959,0
"47135","A00043145-V01","A00043145",29.6264561275308,0
"47145","A00043155-V01","A00043155",103.588643896168,0
"47158","A00043168-V01","A00043168",25.3691885788988,0
"47161","A00043171-V01","A00043171",78.9256323933832,0
"47169","A00043177-V01","A00043177",128.692937551765,0
"47180","A00043187-V01","A00043187",130.420984374722,0
"47186","A00043192-V01","A00043192",106.704815566179,0
"47270","A00043269-V01","A00043269",153.035402528359,0
"47273","A00043272-V01","A00043272",164.354077882112,0
"47276","A00043275-V01","A00043275",75.071539704741,0
"47289","A00043288-V01","A00043288",112.71789802167,0
"47291","A00043290-V01","A00043290",32.3068393695132,0
"47306","A00043304-V01","A00043304",100.374735444797,0
"47321","A00043317-V01","A00043317",106.93061003512,0
"47326","A00043322-V01","A00043322",51.0978580928824,0
"47327","A00043322-V02","A00043322",67.658507932752,0
"47361","A00043353-V01","A00043353",28.385799683962,0
"47376","A00043366-V01","A00043366",125.79846806444,0
"47386","A00043374-V01","A00043374",101.111602917368,0
"47387","A00043375-V01","A00043375",32.8897525386664,0
"47409","A00043396-V01","A00043396",33.6437622146724,0
"47413","A00043400-V01","A00043400",133.618154979384,0
"47421","A00043408-V01","A00043408",109.078317257442,1838.05
"47442","A00043429-V01","A00043429",29.979015661839,0
"47458","A00043442-V01","A00043442",40.527994393207,0
"47464","A00043447-V01","A00043447",37.5052866877556,0
"47479","A00043459-V01","A00043459",39.944952774477,0
"47506","A00043486-V01","A00043486",35.5318511525364,0
"47520","A00043499-V01","A00043499",95.6684060892375,0
"47521","A00043499-V02","A00043499",99.1604035286066,0
"47548","A00043525-V01","A00043525",18.3862622465861,0
"47558","A00043535-V01","A00043535",59.7338395167301,0
"47574","A00043549-V01","A00043549",14.3664222821482,0
"47578","A00043552-V01","A00043552",76.4129018641489,347.5
"47596","A00043570-V01","A00043570",141.469608677069,2280.71
"47600","A00043574-V01","A00043574",135.95393669515,1559.28
"47602","A00043576-V01","A00043576",42.6884647071793,0
"47609","A00043583-V01","A00043583",112.036137806569,1338.69
"47615","A00043588-V01","A00043588",51.7550143940906,0
"47637","A00043610-V01","A00043610",48.6668019945539,0
"47638","A00043611-V01","A00043611",13.9738910246805,0
"47641","A00043614-V01","A00043614",136.942980660404,0
"47643","A00043616-V01","A00043616",37.681899252326,0
"47654","A00043627-V01","A00043627",216.457833505442,1236
"47659","A00043632-V01","A00043632",98.7776969325715,0
"47660","A00043632-V02","A00043632",98.7776969325715,0
"47672","A00043642-V01","A00043642",57.8088477455903,0
"47673","A00043642-V02","A00043642",113.714197019712,0
"47674","A00043642-V03","A00043642",32.824550112184,0
"47685","A00043651-V01","A00043651",65.7374230141622,0
"47692","A00043657-V01","A00043657",119.904561849201,0
"47706","A00043671-V01","A00043671",67.4516515435085,0
"47719","A00043684-V01","A00043684",108.058415870896,99.1
"47722","A00043686-V01","A00043686",104.11476728435,0
"47740","A00043703-V01","A00043703",109.350867870863,0
"47758","A00043721-V01","A00043721",73.7408645003834,0
"47783","A00043742-V01","A00043742",32.762135377905,0
"47802","A00043760-V01","A00043760",100.020598380529,0
"47812","A00043768-V01","A00043768",21.7591001454339,0
"47822","A00043776-V01","A00043776",153.864171258464,0
"47823","A00043777-V01","A00043777",57.9658167356051,495.93
"47834","A00043788-V01","A00043788",105.640425811938,0
"47838","A00043792-V01","A00043792",131.111497724837,0
"47839","A00043792-V02","A00043792",15.0977912723965,0
"47858","A00043808-V01","A00043808",94.0597802541466,0
"47859","A00043808-V02","A00043808",94.0597802541466,0
"47862","A00043811-V01","A00043811",108.90383825287,0
"47871","A00043820-V01","A00043820",128.739122984527,0
"47879","A00043827-V01","A00043827",26.5033524044973,0
"47883","A00043831-V01","A00043831",175.186707435806,0
"47886","A00043834-V01","A00043834",73.7656264238526,756.76
"47892","A00043840-V01","A00043840",125.445947752027,0
"47916","A00043862-V01","A00043862",236.79211332003,0
"47920","A00043866-V01","A00043866",181.184985149508,0
"47922","A00043868-V01","A00043868",176.458956847237,2611.14
"47932","A00043877-V01","A00043877",130.557858410217,83.29
"47934","A00043879-V01","A00043879",37.3553513996812,0
"47935","A00043880-V01","A00043880",76.3749939047054,0
"47937","A00043882-V01","A00043882",132.330027454938,0
"47938","A00043883-V01","A00043883",101.538499032516,2399.31
"47955","A00043896-V01","A00043896",129.560443513768,0
"47961","A00043902-V01","A00043902",105.973274318865,0
"47989","A00043930-V01","A00043930",102.179156866937,0
"48009","A00043946-V01","A00043946",119.231726515727,0
"48026","A00043963-V01","A00043963",181.884570520714,0
"48027","A00043963-V02","A00043963",158.158052419231,1236
"48034","A00043970-V01","A00043970",173.107361389162,0
"48046","A00043982-V01","A00043982",75.1991603585787,0
"48056","A00043991-V01","A00043991",114.316733254274,0
"48063","A00043998-V01","A00043998",74.7544165130388,0
"48076","A00044009-V01","A00044009",102.179156866937,3157.2
"48103","A00044031-V01","A00044031",146.970692189082,0
"48110","A00044037-V01","A00044037",26.3458783812062,0
"48113","A00044040-V01","A00044040",12.1230897062824,0
"48116","A00044043-V01","A00044043",109.350009345972,0
"48122","A00044047-V01","A00044047",83.419250529898,0
"48139","A00044063-V01","A00044063",115.468258108556,344.5
"48149","A00044073-V01","A00044073",79.614357670782,0
"48152","A00044076-V01","A00044076",46.4350025535206,0
"48155","A00044078-V01","A00044078",113.149909473137,0
"48166","A00044089-V01","A00044089",90.3385544084051,0
"48173","A00044095-V01","A00044095",223.087657472618,227.88
"48204","A00044121-V01","A00044121",16.0340859514172,0
"48206","A00044123-V01","A00044123",116.538535088641,0
"48226","A00044141-V01","A00044141",203.957668437366,0
"48236","A00044151-V01","A00044151",24.7258978279691,0
"48259","A00044172-V01","A00044172",31.2767600138821,0
"48267","A00044180-V01","A00044180",22.8951311794094,0
"48285","A00044198-V01","A00044198",82.2339214354925,0
"48294","A00044207-V01","A00044207",9.78485550623891,0
"48305","A00044218-V01","A00044218",69.4083193444801,1236
"48312","A00044224-V01","A00044224",37.3240239198723,1328.39
"48319","A00044231-V01","A00044231",143.668856505037,0
"48321","A00044233-V01","A00044233",87.1527893340438,0
"48325","A00044236-V01","A00044236",23.2089147478022,0
"48334","A00044244-V01","A00044244",215.020363241294,0
"48351","A00044260-V01","A00044260",134.672542018193,0
"48370","A00044278-V01","A00044278",20.0082104717014,0
"48384","A00044291-V01","A00044291",32.3852323767272,0
"48387","A00044294-V01","A00044294",20.2348280853949,0
"48394","A00044301-V01","A00044301",27.4740766741076,0
"48408","A00044312-V01","A00044312",142.831806582492,0
"48422","A00044326-V01","A00044326",145.848675013816,0
"48424","A00044328-V01","A00044328",117.418385674045,0
"48441","A00044345-V01","A00044345",128.840570895617,0
"48442","A00044346-V01","A00044346",15.9117042417383,0
"48443","A00044346-V02","A00044346",47.2301175622391,0
"48444","A00044346-V03","A00044346",95.214254137519,0
"48459","A00044360-V01","A00044360",60.9208212272787,0
"48461","A00044362-V01","A00044362",84.0509579595151,320.23
"48473","A00044373-V01","A00044373",36.9724444950268,0
"48474","A00044374-V01","A00044374",89.4415773157093,0
"48475","A00044375-V01","A00044375",20.5012751579743,0
"48492","A00044391-V01","A00044391",57.6617305601092,0
"48506","A00044405-V01","A00044405",110.60780456135,2034.43
"48538","A00044436-V01","A00044436",165.055000120514,0
"48539","A00044437-V01","A00044437",75.3597335618418,0
"48546","A00044444-V01","A00044444",225.325669262734,0
"48551","A00044449-V01","A00044449",118.799434325275,0
"48571","A00044468-V01","A00044468",62.9403592735033,0
"48575","A00044471-V01","A00044471",135.78830527664,2368.72
"48584","A00044480-V01","A00044480",94.0209989750797,0
"48587","A00044483-V01","A00044483",49.2388421539427,0
"48591","A00044487-V01","A00044487",155.145586697158,0
"48608","A00044504-V01","A00044504",28.2517349480378,0
"48659","A00044553-V01","A00044553",18.3220080754906,0
"48664","A00044558-V01","A00044558",122.077839097161,0
"48665","A00044559-V01","A00044559",69.307286824667,0
"48666","A00044559-V02","A00044559",12.4928401209635,0
"48669","A00044561-V01","A00044561",153.175495198488,0
"48670","A00044562-V01","A00044562",93.4380802582527,0
"48673","A00044565-V01","A00044565",17.7016316491024,0
"48684","A00044575-V01","A00044575",33.4146604025748,0
"48686","A00044577-V01","A00044577",43.7446569025019,0
"48712","A00044602-V01","A00044602",138.763997173256,0
"48714","A00044604-V01","A00044604",41.0338301366942,0
"48715","A00044605-V01","A00044605",25.5046617009129,0
"48727","A00044616-V01","A00044616",13.7738056799889,0
"48736","A00044624-V01","A00044624",93.2834435106125,0
"48764","A00044649-V01","A00044649",33.4216584761671,0
"48769","A00044654-V01","A00044654",43.3066777297336,0
"48775","A00044660-V01","A00044660",13.8153059757521,0
"48797","A00044681-V01","A00044681",103.594263090917,0
"48812","A00044695-V01","A00044695",81.8281467291122,0
"48815","A00044698-V01","A00044698",17.6770175111845,0
"48825","A00044708-V01","A00044708",194.597399612109,0
"48832","A00044715-V01","A00044715",157.866671303037,568.89
"48833","A00044716-V01","A00044716",70.5110250678376,0
"48843","A00044726-V01","A00044726",46.9305072511314,0
"48849","A00044732-V01","A00044732",98.761124419474,460.85
"48851","A00044734-V01","A00044734",197.108765966926,0
"48868","A00044749-V01","A00044749",78.003910224778,0
"48885","A00044764-V01","A00044764",73.4800819565475,0
"48898","A00044774-V01","A00044774",71.829777067891,0
"48902","A00044778-V01","A00044778",119.955003705473,0
"48903","A00044779-V01","A00044779",115.893629264307,0
"48914","A00044788-V01","A00044788",132.65829260512,0
"48918","A00044791-V01","A00044791",30.6449691973871,0
"48957","A00044829-V01","A00044829",34.0859268452224,0
"48996","A00044865-V01","A00044865",62.1437222223969,0
"49020","A00044888-V01","A00044888",135.300770872124,0
"49061","A00044928-V01","A00044928",73.1136531911725,0
"49064","A00044931-V01","A00044931",118.620064340527,0
"49078","A00044945-V01","A00044945",32.5793556421078,0
"49102","A00044969-V01","A00044969",69.1158801128256,0
"49103","A00044970-V01","A00044970",31.3531635550899,0
"49105","A00044972-V01","A00044972",153.55332653801,0
"49112","A00044978-V01","A00044978",36.5967426625122,0
"49115","A00044981-V01","A00044981",20.8911866269272,0
"49125","A00044990-V01","A00044990",139.97040871222,0
"49148","A00045010-V01","A00045010",76.9651368228873,0
"49175","A00045034-V01","A00045034",10.6849492729255,0
"49181","A00045039-V01","A00045039",27.1635274463972,1294.75
"49195","A00045052-V01","A00045052",104.504737198194,107.57
"49197","A00045054-V01","A00045054",96.253287805673,0
"49198","A00045055-V01","A00045055",159.925709060844,0
"49219","A00045074-V01","A00045074",157.209645382085,2263.54
"49220","A00045075-V01","A00045075",37.3158650132745,0
"49229","A00045084-V01","A00045084",35.9348805408434,0
"49237","A00045092-V01","A00045092",40.5179591236525,0
"49238","A00045093-V01","A00045093",41.445202059147,0
"49247","A00045101-V01","A00045101",121.663973676796,0
"49275","A00045127-V01","A00045127",86.2648837161499,0
"49276","A00045128-V01","A00045128",117.71954040643,369.11
"49285","A00045136-V01","A00045136",187.840018070373,0
"49292","A00045142-V01","A00045142",142.344057133603,56.19
"49300","A00045149-V01","A00045149",129.071754671478,0
"49301","A00045149-V02","A00045149",119.766442544499,0
"49315","A00045159-V01","A00045159",128.091608506336,1323.23
"49324","A00045168-V01","A00045168",145.401372740667,0
"49328","A00045172-V01","A00045172",70.430702736888,0
"49361","A00045198-V01","A00045198",135.521120165892,0
"49369","A00045205-V01","A00045205",129.505997567124,0
"49371","A00045207-V01","A00045207",85.7052557886108,0
"49374","A00045210-V01","A00045210",42.140356922641,0
"49386","A00045220-V01","A00045220",133.548824262075,0
"49387","A00045221-V01","A00045221",121.157201849349,0
"49399","A00045233-V01","A00045233",82.6863262592964,0
"49427","A00045260-V01","A00045260",120.987139302266,0
"49430","A00045263-V01","A00045263",19.4277291535218,0
"49458","A00045291-V01","A00045291",31.5822144635232,0
"49460","A00045293-V01","A00045293",32.3506154018851,0
