"";"pol_coverage.Median1";"pol_coverage.Median2";"pol_coverage.Mini";"pol_pay_freq.Biannual";"pol_pay_freq.Monthly";"pol_pay_freq.Quarterly";"pol_payd.Yes";"pol_usage.AllTrips";"pol_usage.Professional";"pol_usage.Retired";"drv_drv2.Yes";"drv_sex1.F";"drv_sex2.M";"vh_fuel.Gasoline";"vh_fuel.Hybrid";"vh_type.Commercial";"pol_duration_quali_freq.[30,Inf)";"pol_sit_duration_quali_freq.2";"pol_sit_duration_quali_freq.3";"pol_sit_duration_quali_freq.4";"pol_sit_duration_quali_freq.5";"pol_sit_duration_quali_freq.[6,Inf)";"pol_bonus_quali_freq.[0.51,Inf)";"drv_age1_quali_freq.[0,45)";"drv_age1_quali_freq.[75,Inf)";"drv_age2_quali_freq.[1,28)";"drv_age2_quali_freq.[75,Inf)";"drv_age_lic1_quali_freq.[0,5)";"drv_age_lic1_quali_freq.[5,15)";"drv_age_lic1_quali_freq.[15,30)";"drv_age_lic1_quali_freq.[55,Inf)";"vh_age_quali_freq.[0,5)";"vh_age_quali_freq.[10,15)";"vh_age_quali_freq.[15,Inf)";"vh_cyl_quali_freq.[0,1200)";"vh_cyl_quali_freq.[1200,1400)";"vh_cyl_quali_freq.[1400,1600)";"vh_cyl_quali_freq.[1600,1800)";"vh_cyl_quali_freq.[2100,Inf)";"vh_din_quali_freq.[70,85)";"vh_din_quali_freq.[85,100)";"vh_din_quali_freq.[100,115)";"vh_din_quali_freq.[115,140)";"vh_din_quali_freq.[140,Inf)";"vh_sale_begin_quali_freq.[10,20)";"vh_sale_begin_quali_freq.[20,Inf)";"vh_sale_end_quali_freq.[10,20)";"vh_sale_end_quali_freq.[20,Inf)";"vh_speed_quali_freq.[0,150)";"vh_speed_quali_freq.[170,190)";"vh_speed_quali_freq.[190,215)";"vh_speed_quali_freq.[215,Inf)";"vh_value_quali_freq.[0,10000)";"vh_value_quali_freq.[20000,30000)";"vh_value_quali_freq.[30000,40000)";"vh_value_quali_freq.[40000,Inf)";"vh_weight_quali_freq.[0,800)";"vh_weight_quali_freq.[800,1000)";"vh_weight_quali_freq.[1300,1500)";"vh_weight_quali_freq.[1500,1800)";"vh_weight_quali_freq.[1800,Inf)";"vh_make_bis.AUDI";"vh_make_bis.AUTRES";"vh_make_bis.BMW";"vh_make_bis.CITROEN";"vh_make_bis.FIAT";"vh_make_bis.FORD";"vh_make_bis.MERCEDES BENZ";"vh_make_bis.NISSAN";"vh_make_bis.OPEL";"vh_make_bis.PEUGEOT";"vh_make_bis.TOYOTA";"vh_make_bis.VOLKSWAGEN";"region.AlsaceEst";"region.Aquitaine";"region.AuvergneRhoneAlpes";"region.Bourgogne";"region.Bretagne";"region.Centre";"region.Nord";"region.Normandie";"region.OutreMer-Corse";"region.PaysDeLoire";"region.Provence";"region.PyreneeLanguedoc"
"vh_din_quali_freq.[85,100)";-0,00836723373379621;0,00128809637613962;-0,0429784113782849;-0,00283308011146057;0,00457675119478897;0,00176900527056635;-0,0169023196830777;-0,00242896431576356;0,00352098607859767;0,00340172330715879;0,0115095446543161;-0,0167870931868059;0,00245662291598327;-0,138991365926767;-0,00361217419320299;-0,0324535091508989;-0,000112755114335171;0,00575252755361995;0,00853711283256072;0,0011902867350121;0,00226736641187199;-0,0241258585566594;-0,00378810833400793;0,0034745355990074;-0,00288070714828549;0,00145477153676469;0,0121494795656656;-0,00902466987627124;-0,00258439423870205;0,00613704879243779;0,00323736813335118;0,0428684254349755;0,0258190352041243;-0,0530712760856412;-0,206261861744135;0,0144232179150385;0,164786959994361;0,0077164505688718;-0,0828569443728687;-0,20847413956724;1;-0,202650118197503;-0,160540263609681;-0,137295362118054;0,0316708966889378;-0,0768524384651365;-0,00979022840646229;-0,0470335819631627;-0,101411144770218;0,452682167882971;-0,206378017042818;-0,0834807775929257;-0,163898411930132;0,00996590183561396;-0,104771834911514;-0,0668172942160309;-0,0693162736256843;-0,154057215725354;0,0210141657049804;-0,113334502470337;-0,0387652000813647;-0,0297780030342097;-0,0072433021935721;-0,0506158553926013;0,0599551473850695;-0,0426191526852011;-0,00710741124658584;-0,0262106631944686;-0,00871405378440023;-0,0399572034292748;0,0814730198358405;0,0269829472532023;-0,036727919216844;0,00351089228863563;-0,0041310961898822;0,00766530270573362;0,00909580345635913;0,00773703278197871;0,00337629056297312;0,00472241928799173;-0,0003547926645237;-0,00230295081514657;-0,00142570977171265;-0,00263176550356967;0,00118917820857544
"vh_din_quali_freq.[100,115)";-0,0589721224260442;-0,0313043313508727;-0,0755304313406515;-0,00904387474737321;0,00828118587876172;0,00134166351621716;-0,0204614643614663;0,000981238739978693;0,00211409343532103;-0,00499733923006108;0,0439221382571486;-0,0558512551158327;0,0140172225837084;-0,0964160442322904;-0,0039216100401259;-0,0722897024393658;-0,0108864700548777;0,00692511870381856;0,00033747602340065;0,00141736604032904;-0,00624677344995467;-0,0453980202325283;0,00987295982776068;0,0252206485797156;-0,014485637177767;-0,0130648158195693;0,0135652845188926;-0,0252199404673808;0,00682678059031731;0,0209882191174594;0,00773298139513909;0,0288907391107094;0,0226358797515829;-0,154946850440865;-0,184768479887988;-0,195099982920004;0,327466852181204;-0,00390153418296135;-0,0360132340124652;-0,201503478832336;-0,202650118197503;1;-0,155172347405599;-0,132704675753849;-0,00298328950780836;-0,124747975925737;-0,0690755503958197;-0,0791806968297838;-0,12151366035532;0,189533938823596;0,259286227418785;-0,0806894664994048;-0,164104207775705;0,345834954029371;-0,0593850790649475;-0,0626920225754767;-0,0888420944151367;-0,210345691864748;0,189014596857445;0,012908134322949;-0,00893684049077758;0,0135251941779699;-0,00850646203709602;-0,0374747589812456;-0,0203433499445619;-0,0308911413525078;-0,0283149409756681;-0,010648889809906;0,00175617508669585;0,034647661233304;0,0220148965390045;-0,0422119392700156;0,0548910246336852;0,0106744338545856;-0,00922295451248843;0,00616707239976039;0,00351480516154657;-0,00713853599546128;0,00671256609246255;-0,00820977179494314;-0,00236716987837407;-0,00473952396346156;0,00317298682097116;-0,0137950075509923;-0,0129976918714063
"vh_din_quali_freq.[115,140)";-0,0446465749227656;-0,0341593152007013;-0,0495701388524572;-0,00213852190126178;0,00670885639864596;0,000442587484923393;-0,0285013455490291;0,0127868765741591;0,0370325702616882;-0,0297322205248672;0,0384359544744132;-0,0896317360874918;0,00381423418741229;-0,0828698055981343;0,00254011482548739;-0,0384990170534014;-0,0104482401634693;0,0190974721028454;0,00724953247785145;-0,0125407093129313;-0,0192590022070629;-0,0411788434565297;7,34060485004672e-05;0,0201331532812935;-0,0379236403402561;-0,0154726860834267;-0,00847073468975338;-0,0296315431216689;-0,00546412693350215;0,0329729215326775;-0,0086164328548903;0,00710321780607777;-0,0322951241136201;-0,0961586827423943;-0,15954770129664;-0,15199205741226;-0,117582525268492;0,0974367792319052;0,152506471734267;-0,159631891151839;-0,160540263609681;-0,155172347405599;1;-0,105129194185798;-0,0375441244819991;-0,0830111093309374;-0,0928066492023857;-0,0567386831382935;-0,105206459078133;-0,0754778248089067;0,452072489140706;-0,0581141713546259;-0,131430359140882;0,350208412237331;0,157572167116341;-0,0410760106190298;-0,0617085887462258;-0,189394518432856;0,214702890034583;0,191545147776025;0,0443343768623984;0,0325656889593684;0,0331130741574424;0,0360844217541167;-0,0633121414328236;-0,0215399882961713;0,0323040073826356;0,0550936576304086;0,0460453479380753;0,034914549031106;-0,0431202872503577;0,0812754854130592;-0,00644627511077108;0,00656791850653943;-0,0162503800112124;-0,00454477732320518;-0,00887002637563865;-0,0158578687795386;0,000256653166738626;-0,011003853000963;-0,0042331845854738;0,00194902139834091;-0,00585168488586174;0,00777096908001885;-0,0147087678869996
"vh_din_quali_freq.[140,Inf)";-0,057783585627459;-0,0560899127665119;-0,0428528651078147;0,00507975497759031;-0,0305435294757484;-0,0055612650969246;-0,0172192645198831;0,0030057424290145;0,0651620699023159;-0,0404988435723127;0,0268218172500683;-0,110132151048925;-0,00763898779379124;-0,0607085120579503;-0,00205609718347566;-0,0782487284895342;-0,0179786827060108;0,0204940649045451;-0,00955175167626898;-0,0235061265689933;-0,0317819445534975;-0,0594463163411804;-0,013063042667441;-0,000134578698384059;-0,0503761879943825;-0,0234082400648086;-0,0166639395505165;-0,0256286370249394;-0,0202961074009162;0,0224689808913538;-0,0164601203586998;0,100443126093201;-0,0620677233768405;-0,0929163948493662;-0,1364465146132;-0,138784310454569;-0,14338952271661;-0,0218926948873664;0,406372527605196;-0,136518514474146;-0,137295362118054;-0,132704675753849;-0,105129194185798;1;-0,10152616496428;-0,0717668233612606;-0,112839243298985;-0,0494659409891752;-0,117313688007603;-0,108432145939888;0,204324377857328;0,601445826627092;-0,11207540455909;0,0392119710972585;0,472809240132886;0,472676272556171;-0,0871071290515332;-0,163599008381705;0,130328188944676;0,330201369472443;0,232287470172906;0,183012641966906;0,128713204227136;0,289370990641104;-0,0978633126707186;-0,0466489096389391;-0,0426908521512631;0,218997695478892;0,0165013915715048;-0,0391271916693956;-0,105163974630023;0,0290471613870019;0,0293503480119014;0,0110899277095446;-0,0249020257064188;-0,00514256897587907;-0,0121670155337677;-0,0228288648463521;-0,0109764338392237;-0,0155867805153718;-0,00851266138952965;0,00646559313667712;-0,0251659391803122;0,0118657130776434;-0,0186531644124887
"vh_sale_begin_quali_freq.[10,20)";0,117602396721148;0,238179026393822;-0,0194516721639332;0,00450966056764462;0,0280195520106183;0,0106975819381262;0,0172641636854689;-0,0113262165028601;-0,04217242360774;0,00461682371200853;-0,0416051696873663;0,0178544149237049;-0,0245805275474407;0,139122841917332;-0,0215871100724936;-0,0233095279366835;-0,000359423074216537;-0,0333857353625381;0,0297613029615678;0,0447204134249716;0,0537011153308935;0,100475273276708;0,0245842973312974;-0,00636692728872174;0,038239381898325;0,0170432524196724;0,000642567218776616;0,0251938870317321;0,0195221035851804;-0,0139967977247726;0,00986671133744756;-0,503237537416276;0,622701744824357;-0,0186556486601667;0,0315130933236888;-0,0326012738586441;-0,178407021382842;0,0456454234132833;0,00334844813514545;0,0575305802099404;0,0316708966889378;-0,00298328950780836;-0,0375441244819991;-0,10152616496428;1;-0,323518477614741;0,521505501291584;-0,211823025403101;-0,0284690941134273;0,055373544045448;-0,0231312161991872;-0,0241711779688661;0,0147972487045517;-0,0615417631626752;-0,0492520694015303;-0,0515193728663197;-0,0407190590973485;0,197076238017573;-0,0606106914212072;-0,115146238232703;-0,0473406969410833;0,00355935514534956;-0,080334633069379;-0,00793414290113918;-0,0643631863461226;0,0122946754133608;-0,00232470777775874;-0,00866938031394023;-0,0193510028116082;0,0210093623551782;0,0624606249686815;-0,0293645782493823;-0,0148771684171524;-0,00579290953073152;0,0106279654635146;-0,0100710619424365;0,00305589101604972;0,0178701302731293;0,00431094276615136;0,00319663570365297;0,00794190095634878;-0,0010341168019106;0,0162236590485058;-0,0141309502406814;-0,0016195922260353
"vh_sale_begin_quali_freq.[20,Inf)";0,210857702700247;0,0713587069831644;0,411955192880406;0,020025662412089;-0,0326360123982419;-0,00216620135976413;0,022502976684061;-0,00928119830079447;-0,0255664983145476;0,0348546590622834;-0,0803762399565454;-0,0911451872727073;-0,0440050026214664;0,0974653326104004;-0,0105953618175333;0,219798029834786;0,0280823561644733;-0,0411342139419067;-0,012950047897298;0,00976427509703619;0,0296192964415555;0,196249941852314;-0,0656592693287397;-0,0629212213866062;0,053566440024454;-0,0221353659029799;-0,0142099157183534;-0,0159912995709922;-0,0397201277478708;-0,040825976051027;0,0344738104049304;-0,227249508772276;-0,187613437533282;0,717855388220308;0,147445074878858;-0,0715734599468641;-0,120723516028532;0,132007896326788;0,0642422839095139;-0,0113378734761887;-0,0768524384651365;-0,124747975925737;-0,0830111093309374;-0,0717668233612606;-0,323518477614741;1;0,166255003078042;0,654747843043911;0,41770568059014;-0,159898190262049;-0,124637552855719;-0,0401398092145323;0,293905242743003;-0,120517712104537;-0,0619538230726521;-0,032477803793634;0,331987747729817;0,0237491064006365;-0,0837058962938288;-0,0230394237297219;0,030898079894891;-0,0215978351853033;-0,00217052055141299;0,0126966776800614;0,0471624551997036;-0,0227370454116042;-0,0179114781402924;0,0143999882250673;-0,0160777000001852;-0,0391064435235559;-0,0183816153077247;-0,0224720470016109;0,0181298947351551;-0,017677027659137;0,0395826514781345;-0,00740514493679939;0,00963928522195746;-0,00635999956014828;0,0157392092066936;-0,0272593215226544;-0,000797730232112846;0,00628036399193872;0,0123894019881982;0,0024825014831116;0,0298670413535906
"vh_sale_end_quali_freq.[10,20)";0,264217346674055;0,256552046706845;0,157854271842264;0,0145918238830613;0,0117711736273852;0,00786171354375149;0,0292043507898069;-0,0139063117221076;-0,0523663298742161;0,022748540929162;-0,0601171268986716;-0,0210811402735159;-0,0361147746849149;0,138868122325185;-0,0189176381988844;0,0547529568463974;0,00846738095135709;-0,0402281774662849;0,00745032092427035;0,0315269885894371;0,0507031787160445;0,165847263491625;-0,0176694069100629;-0,038107308245935;0,0563211142441615;0,00132158508746848;-0,00507979982057752;0,0159908659152294;-0,013483596810434;-0,0221249762133423;0,0180158816779123;-0,421594743264099;0,472403831262093;0,415498904081734;0,0792337053824536;-0,0504662040337153;-0,177478755021187;0,149233126902927;0,00979120394096955;-0,0120451431781353;-0,00979022840646229;-0,0690755503958197;-0,0928066492023857;-0,112839243298985;0,521505501291584;0,166255003078042;1;-0,170452246146452;0,151018355877418;-0,0534794141564847;-0,114692559701959;-0,0539618147461832;0,165470435435054;-0,122160191839209;-0,0697073953088552;-0,0551617410901667;0,0829017276159204;0,147738909023508;-0,106337552676739;-0,0677099007158946;-0,0313783089740867;-0,014073336670941;-0,0490021855026716;0,00869963656366946;-0,0501954068710579;0,0187884713034646;-0,00320564182161842;-0,0367684574752513;-0,00524338997166046;0,0225704814850975;-0,0278291177361384;-0,0363905691333107;-0,00701917661585656;-0,00936331424953078;0,0299834666515238;-0,0101820001694267;0,00512130952004374;0,0120293085481725;0,00864593883919027;-0,000639767362578195;0,00932164216371669;0,00214226430677287;0,0147188088862461;-0,0139536905104822;0,010984346863701
"vh_sale_end_quali_freq.[20,Inf)";0,0978108298036112;0,0310863301253902;0,351387497029416;0,0127634197009589;-0,0327348449912346;-0,006975651001153;0,0170322268994434;-0,0059652421903556;-0,0180647003206952;0,0252514114861955;-0,0636058155644705;-0,0757608882287132;-0,0342142333363595;0,131648180364922;-0,00693729029629973;0,143015772169296;0,0273364683751614;-0,0327261190717486;-0,0133547047102863;0,010570619691775;0,0138046225833124;0,155736179447898;-0,0604766568560492;-0,0491188197770338;0,0455073076661353;-0,0208581841426435;-0,00866915394000733;-0,0179209366382987;-0,0340437172314637;-0,0342852947226431;0,03579174838043;-0,148791125701435;-0,134176173223419;0,486262912039986;0,135722276774265;-0,0254251502890267;-0,0820822382474504;0,00250493544655378;0,0678397805059742;-0,0123313454499056;-0,0470335819631627;-0,0791806968297838;-0,0567386831382935;-0,0494659409891752;-0,211823025403101;0,654747843043911;-0,170452246146452;1;0,340314938289421;-0,115055339406406;-0,0861869080713874;-0,0260749615652859;0,294651504185343;-0,0814694344076357;-0,0458924973101046;-0,0239742298257423;0,280896174984662;-0,00359367130785882;-0,0544667170905893;-0,0562673555418656;0,034696568064249;-0,0129517495440367;0,0157748276837075;0,0131683986482404;0,0459654960015062;-0,0254966968412897;0,00388174224748569;0,0433026855303218;-0,0209358793556658;-0,0256011925527628;-0,0465399179347984;-0,00875173372277872;0,0178630823677489;-0,0143135682750444;0,0303350875488219;-0,00541023960651987;0,00562538624592454;-0,00796525000697681;0,0106244357472129;-0,0268733452856588;-0,00351592293830866;0,00185130600978014;0,00676491505623215;0,00268961741584371;0,020910876237097
"vh_speed_quali_freq.[0,150)";0,140918970457236;0,0911451662938132;0,280268195388214;0,0239358639429863;-0,021559274956035;0,00347920552086861;0,0224526078146289;-0,00603109048447313;0,10438961629174;0,0129231572112151;-0,0804993631757843;-0,114814859206795;-0,0462724521139837;0,00237125901863336;-0,00593976131071714;0,5540499820761;0,0173632326839781;-0,0207073872674345;-0,00243202615290785;0,00953555435473741;0,0187490103508556;0,103784216347855;-0,0560674254936174;-0,0574528810752703;-0,00197311436458466;-0,0301987778816074;-0,0279028038878247;-0,0135051307913114;-0,0406594662103172;-0,0355742426824454;0,00390125460520839;-0,197770635482249;-0,00298988382223153;0,376696453172175;0,217248583913457;-0,133304507018669;-0,128863433105755;0,0213202041293836;0,147237064708671;0,0394662977564918;-0,101411144770218;-0,12151366035532;-0,105206459078133;-0,117313688007603;-0,0284690941134273;0,41770568059014;0,151018355877418;0,340314938289421;1;-0,270368531844983;-0,179766158395296;-0,0717204336417147;0,300350772669914;-0,0799828583220189;-0,058224693580685;-0,055144510338257;0,476160072353343;-0,0747570699019608;-0,123957488147064;0,0125345124548649;0,0639234081254025;-0,048194514638135;0,0495044625618563;-0,0485285565572078;0,0937073078736197;0,0370654504410626;-0,00628285332077333;-0,00140775128945417;-0,00382026292852657;-0,0187118862371191;-0,0740281419338314;-0,0343920893611298;-0,026748516011024;-0,0193217975134947;0,0411678066171437;0,0026919422946051;0,00738233592058987;-0,00582179020806105;0,00906001603226609;-0,0214401144626785;-0,00347796189917412;0,018909364530507;0,00385553458942924;0,0143345109637662;0,0353803005800503
"vh_speed_quali_freq.[170,190)";-0,0561027799025611;-0,0273534324811601;-0,103256018499667;-0,0113499244457394;0,00934119639192386;-0,00491376597621609;-0,0196583189866887;0,00270345767607353;-0,0551220385468663;0,00124762925737803;0,0585599407128925;0,0261529572461296;0,0276603868159639;-0,0549900040094945;0,0328349890124517;-0,205531634094305;-0,00263133154362524;0,000908315024766439;0,00916874475411919;0,00281991321644409;0,00171201517708963;-0,0367932919091834;0,011441101594873;0,0295052273941926;0,000527927030192227;0,0124665655431563;0,0178472341889637;-0,00919840024131991;0,00622659656432341;0,0292488054961554;0,00464584096076599;0,0384187889273957;0,0297004813607869;-0,147498568927199;-0,226437235484219;0,0561047666190243;0,190834500260985;0,00656411521384014;-0,0981461915638274;0,0464943008596129;0,452682167882971;0,189533938823596;-0,0754778248089067;-0,108432145939888;0,055373544045448;-0,159898190262049;-0,0534794141564847;-0,115055339406406;-0,270368531844983;1;-0,314075988415208;-0,125305376087841;-0,250074018601104;0,110052503539368;-0,0571484498710738;-0,0583118085837609;-0,211039196135996;-0,0806977259699242;0,107542007130864;-0,0392184137014038;-0,0364080863168917;-0,0381099892979544;-0,0280118250718909;-0,0673321260026165;-0,042200811073738;-0,0548932900673969;-0,00605724203998104;-0,0257022457224394;0,00799187742051785;0,0490418474715772;0,0179742548277859;0,0481545991982613;0,023999626105808;0,0071570332752699;-0,0161214950484016;0,00513072881882883;-0,00609711422142602;0,00218882288782208;0,0030622690892728;0,00151820347361059;-0,00561596088557985;-0,00767306414994194;0,00388462056799941;-0,0102395479561096;-0,01237800089908
"vh_speed_quali_freq.[190,215)";-0,0675226417567011;-0,0519395309790475;-0,0792415060468097;-0,00689316352700712;-0,00903185106028377;0,00100765060948809;-0,0235058710632556;0,00287719939990124;-0,00791367029493363;-0,0018447445825811;0,0365188548756766;-0,0985924706936223;0,00106299197136222;-0,0633728367471846;-0,00731671706403077;-0,145185873026609;-0,0088892466681617;0,0169742356146012;-0,000235172617873042;-0,00701305824294233;-0,0200184180531366;-0,0516471375177975;0,0111514005453188;0,0163578899777498;-0,0144416447440118;-0,0234218393536493;0,00709204793110405;-0,0287476825619743;0,0100042285312587;0,00887320018483074;0,0124572168778474;0,0523085395429899;-0,0193248329566485;-0,147175012391125;-0,207388251723644;-0,20200952849456;0,0599804281118221;0,0607240207219407;0,0343118160579233;-0,20805933380695;-0,206378017042818;0,259286227418785;0,452072489140706;0,204324377857328;-0,0231312161991872;-0,124637552855719;-0,114692559701959;-0,0861869080713874;-0,179766158395296;-0,314075988415208;1;-0,083314673981749;-0,17145716281935;0,347020192771025;0,155186239136092;0,0373631790487254;-0,142404776670821;-0,223676700647948;0,245893009275315;0,152537576586281;-0,00588447673594706;0,103859241386476;0,0121150733305101;0,0979733662725766;-0,0286220819432087;-0,0610552244825956;-0,0208456929723264;0,0298725918210927;-0,0381373843546043;-0,0371702635602335;0,0531236169342317;-0,00401095952638872;0,0370304659975101;0,0158883958180093;-0,0243505883198875;-0,00811086099101212;-0,000766152666666103;-0,021163700182249;0,00201432173367817;-0,00725808438089585;-0,00241952000106584;-0,00955109081494324;-0,00733684528140767;-0,00261694451181765;-0,0228908065362782
"vh_speed_quali_freq.[215,Inf)";-0,0343782215937821;-0,027247431810304;-0,0155936346922387;0,00638448249547959;-0,0234511341487661;-0,000337347542619888;-0,00385542597840904;0,00389535185909422;0,0361173109528112;-0,0216901216025751;0,00185295315967395;-0,0764558063064362;-0,0131259627616042;0,0269757153673115;-0,00515880590414032;-0,0596911299185043;-0,0100703489645657;0,0103821064695722;-0,00709477745040092;-0,015185825065077;-0,0154974408672545;-0,0280872805615655;-0,0145309618727779;-0,0111727269008476;-0,0218412758325067;-0,0189030160397849;-0,00551278748596563;-0,0167343230562138;-0,0106514849336983;0,00228819242960208;-0,00255442099216887;0,0122757670876692;-0,00822879133739844;-0,053360305748987;-0,0829646461761766;-0,0830477430671612;-0,0847791729402801;0,0101476057092902;0,334950746317917;-0,0830084248172442;-0,0834807775929257;-0,0806894664994048;-0,0581141713546259;0,601445826627092;-0,0241711779688661;-0,0401398092145323;-0,0539618147461832;-0,0260749615652859;-0,0717204336417147;-0,125305376087841;-0,083314673981749;1;-0,0686051244807993;-0,0351828396973462;0,300209214577976;0,447381045889049;-0,0569998272882459;-0,0995679063698158;0,0899522761865254;0,223529730354425;0,0355215861480739;0,195070929285451;0,0273995622007055;0,295590286947744;-0,0694492363184801;-0,0280877643764586;-0,0323987015907128;0,272338910338541;-0,0155069423281301;-0,0180984608321724;-0,0623902815291347;-0,026532935134332;-0,0211170902790748;0,0111627990821485;-0,0177824720856715;-0,00356930430403301;-0,00851947678218786;-0,0141859845692956;-0,00550180675242891;-0,0123219056777348;-0,00479982149229275;-0,000118563434197945;-0,0176080099310676;0,00632543799516816;-0,0196501811370692
"vh_value_quali_freq.[0,10000)";0,0925496508713283;0,059009676407871;0,166069046799887;0,00335016887568265;-0,0127778604332172;-0,00473547084671696;0,043104203017675;-0,00940853088304044;-0,0607155826996297;0,0406538139440736;-0,0454625497542925;0,0945553903415026;-0,00716209740949739;0,408574201662468;-0,0107007091438773;-0,0264050989291038;0,0242199993433663;-0,0286138279269833;-0,0211981778086495;0,00981330650905303;0,0140633419652999;0,133345290686076;-0,0244311666085248;-0,0369840447350836;0,0690943834463479;0,00746756579286433;-0,00222122667042409;0,0263145779096262;-0,0136070528810573;-0,0360902280503931;0,0172594609438857;-0,111888565687255;0,000892710060922693;0,327841090752998;0,590606847820862;0,0184422095651641;-0,180459859751983;-0,0881877375973791;-0,122173600619153;-0,107743398244825;-0,163898411930132;-0,164104207775705;-0,131430359140882;-0,11207540455909;0,0147972487045517;0,293905242743003;0,165470435435054;0,294651504185343;0,300350772669914;-0,250074018601104;-0,17145716281935;-0,0686051244807993;1;-0,22028501447065;-0,0952816297627838;-0,0551851514635602;0,363790544725555;0,242037931098086;-0,153492571490336;-0,117432962726168;-0,0534363097424294;-0,0458023902910038;0,0122262945725642;-0,0456574832059735;0,0716093374148064;0,111376348745713;-0,00137518402319716;-0,0641393721691954;-0,0112591893037356;-0,0098504356433368;-0,012082592647891;-0,0394072352133848;-0,0394001133640602;-0,0156493400396135;0,0196298441215868;-0,00540092730292987;0,000115975774256233;0,00501431496451359;0,00815186289736247;-0,00274345936200762;0,00411550800014988;-0,00304331902187407;0,0116986898420111;-0,00330612812139329;0,0165547352617452
"vh_value_quali_freq.[20000,30000)";-0,052517889807754;-0,0517587925277034;-0,0634230820768393;-0,00803981799261275;0,0149703596901561;0,00711263178102307;-0,0463192748666281;0,00377140825591398;0,0620396129140845;-0,0433007450731578;0,0623337890132156;-0,141989876047035;0,0110971560425485;-0,317079595237682;0,0396310669929632;0,0127958106156365;-0,0185224202480607;0,0255981889763802;0,00744960999304431;-0,019687681279467;-0,0277404845186714;-0,0792730897812552;0,0059653409146128;0,0411039469450038;-0,0692169760711891;-0,0271020389268677;-0,00873274798020953;-0,0409352341279665;-0,00181619957560378;0,0485905577425441;-0,0202427045852846;0,0646851190617869;-0,0537723442185308;-0,134258261526722;-0,263726753882991;-0,26029400204502;0,0465991909405957;-0,0212807879924611;0,124043215911763;-0,210519237837121;0,00996590183561396;0,345834954029371;0,350208412237331;0,0392119710972585;-0,0615417631626752;-0,120517712104537;-0,122160191839209;-0,0814694344076357;-0,0799828583220189;0,110052503539368;0,347020192771025;-0,0351828396973462;-0,22028501447065;1;-0,146761087014242;-0,0850009895506749;-0,0222627948279895;-0,320047259185568;0,466420587086815;0,127940717499197;0,0248594948481413;0,0581004965187291;0,00677093067345049;0,0148044613066342;0,0106733268299755;-0,0602293872388826;-0,0217407965429609;0,0677860072362097;0,0221182129224757;0,00564076872588917;-0,0429338123295634;0,0384675879399969;0,0541460735427057;0,00748515133127122;-0,0137637028004621;-0,00479169806847292;-0,00455142665293397;-0,00522421997313947;0,00749277541000254;-0,00720800859718641;0,00267740026334097;-0,0005665689087102;0,00106695190263434;-0,00650593608808145;-0,0097667188098244
"vh_value_quali_freq.[30000,40000)";-0,0341759670117339;-0,0333163829238244;-0,0348000644997707;0,00222343544699073;-0,00909275760695453;0,00106311170476977;-0,0204893263163434;0,0119943901054273;0,0674304916687672;-0,0307769622788611;0,0298599157182327;-0,0957734618894132;-0,00785237148041699;-0,14234704586921;-0,00414328088322846;-0,0206664672448942;-0,0127365858818766;0,0176604581540085;-0,00670126224457624;-0,0220577809500565;-0,0240586295610991;-0,0488512582998429;-0,0200509825841833;-0,000680425889440921;-0,0450024649520734;-0,0196223922507966;-0,0159631675749113;-0,0231778087394956;-0,0224201730115546;0,0256426056370741;-0,0143282530744891;0,0550367097866939;-0,0237317358821689;-0,0736923761068864;-0,114540236744117;-0,118677693378928;-0,125619831701043;-0,0381916271010872;0,373442969783955;-0,112250305680884;-0,104771834911514;-0,0593850790649475;0,157572167116341;0,472809240132886;-0,0492520694015303;-0,0619538230726521;-0,0697073953088552;-0,0458924973101046;-0,058224693580685;-0,0571484498710738;0,155186239136092;0,300209214577976;-0,0952816297627838;-0,146761087014242;1;-0,0367661542266042;-0,03623465707866;-0,139230664960526;0,0897956742396411;0,362720417774845;0,134013724159472;0,140266298797225;0,0385489570910068;0,155803857556511;-0,0534636912524964;-0,0372139886280644;-0,0350354704065756;0,198474023657686;0,0138113603424235;-0,0348895101020347;-0,0493182051971212;0,0175945026334302;0,00163921281405221;0,0108302972866304;-0,0157367862867792;-0,00493726759925306;-0,00523072600268659;-0,0093716843815698;-0,00408535618348194;-0,00362115871915079;-0,0012717615327718;0,00447458209036764;-0,0127380486703254;0,00506640892404448;-0,0142548532330099
